,product_name,seller,price,category
214,Women Closed Rhinestones Comfort Flats Pleated Satin Wedding Bridal Shoes,ElegantPark,36.95,oxford shoes
215,Footwear Womens Women's Chase Ii Moc Tie Oxford,,76.04,oxford shoes
216,Comfort Jewel,Wolky,71.6,oxford shoes
217,Women's Yael Oxford,,81.28,oxford shoes
218,Women's Limit Fashion Sneaker,,22.99,oxford shoes
219,Women's Tamitha Daisy Oxford,,45.61,oxford shoes
220,Women's Denice Oxford,,59.95,oxford shoes
221,Soul36 Gracie Women's Suede Lace Up EVA Color Sole Handmade Man-Tailored Oxfords,Soul 36,45.0,oxford shoes
222,Women's Nao 28140 Oxford Flat,Tamaris,79.95,oxford shoes
223,Women's Bounce Lace up,SAS,115.0,oxford shoes
224,Shoe Women's Sienna Side Zip Sport Casual Walking Shoe,Therafit,76.59,oxford shoes
225,Women's Fallon Oxford Flat,,134.95,oxford shoes
226,Classic Brogue,,40.75,oxford shoes
227,Cambridge-03 Oxford-Flats,Nature Breeze,5.99,oxford shoes
228,Propet Men's M3910 Vista Walker Oxford,,24.85,oxford shoes
229,Womens Suede Hyper Embelished,,119.95,oxford shoes
230,Womens Syra Floral Sneaker,Vionic,45.99,oxford shoes
231,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,8.99,oxford shoes
232,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
233,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
234,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
235,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
236,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
237,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,18.99,oxford shoes
238,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
239,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
240,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
241,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
242,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
243,Oxford Shoes for Women Perforated Lace-up Wingtip Flat Oxfords Brown Oxford Shoes Brogues Black,Cicime,19.99,oxford shoes
244,Womens Kenley,Vionic,51.31,oxford shoes
245,"Women's Amberlee Crest Oxford,",,39.9,oxford shoes
246,Dora-7 Lace-up Vintage Cut-Out Women's Heeled Oxford,Chase & Chloe,14.79,oxford shoes
247,U.S. Polo Assn...... Women's Aeris-k9 Oxford,,17.89,oxford shoes
248,Women's 1461 W/Zip Oxford,,46.0,oxford shoes
249,"Women's, 7 Seas Carbon Lace up Shoes",Sperry,33.0,oxford shoes
250,Classic Lace up Oxford Shoes – Closed Round Toe – Sterling by,J. Adams,24.9,oxford shoes
251,Women’s Tassel Slip-On Comfortable Pointy Toe Oxford Low Heel Shoes,Candollar,29.99,oxford shoes
252,Aravon Women's Betty-AR Oxford,Aravon By New Balance,47.99,oxford shoes
253,Women's Summer Handmade Genuine Leather Sandal,Mordenmiss,58.89,oxford shoes
254,Propet TravelActiv,,22.93,oxford shoes
255,L’Artiste by Spring Step Women's Gabriel Oxford,L'Artiste by Spring Step,72.03,oxford shoes
256,White Bottom Womens Oxford Shoes,,18.87,oxford shoes
257,Women's Perforated Lace-up Wingtip Close Front Leather Flat Oxfords Vintage Oxford Shoes,U-lite,69.99,oxford shoes
258,Women's Wingtip Lace-Up Wood Platform Wedge Oxford Shoe,Chase & Chloe,27.66,oxford shoes
