,product_name,seller,price,category
120,Women's Fold Over High Waist Wide Leg Long Palazzo Pants,Vivicastle,7.95,pants
121,Women's Pajama Comfy Chic Floral Print Lounge Drawstring Palazzo Long Wide Leg Pants,Aifer,15.99,pants
122,"YourStyle Stretchy Slim Fit Skinny Long Jegging Pants, Basic Pants(S-3XL)",YourStyle USA,11.99,pants
123,Women's Pants Stretchable Slight Boot Cut Comfort Pants Pull On (Size 4-18),,31.99,pants
124,NEW Women's Stretchy Skinny Jeggings Shorts & Capri Pull On Style TRENDS SNJ,Yelete,3.91,pants
125,Women’s Casual Wide Leg Boho Flare Floral Print Palazzo Pants Made In USA,Popana,24.99,pants
126,Simplee Women's Elegant Striped Split High Waisted Belted Flowy Wide Leg Pants,Simplee Apparel,18.89,pants
127,Women's Slim Fit Super Stretch Comfy Jeggings Skinny Pants with Real Back Pockets (Various Colors Available),Megan apparel,14.99,pants
128,Curvy Woman Plus Size Modern Straight Leg Pant w/Tummy Control,Rekucci,34.99,pants
129,Premium Pleated Wide Leg Palazzo Pants and Maxi Skirts - High Waist - Drawstring,Conceited,11.99,pants
130,Classics Solid Color Pants,,19.99,pants
131,Women's Trendy Skinny 5 Pocket Stretch Uniform Pants,2LUV,5.8,pants
132,Women's Casual Loose High Waist Long Pencil Pants with Bow Tie Belt,Yissang,23.99,pants
133,Women's Plus-Size Comfort Waist Cuff Capri,,20.99,pants
134,Premium Tummy Support Slimming Leggings Thick High Waist Fleece and Non Fleece,Ylluo,12.85,pants
135,Women's Elastic Waist Causal Loose Trousers Plus 100 Linen Cropped Wide Leg Pants,Ecupper,35.99,pants
136,Women's Comfy Stretch Floral Print Drawstring Long Wide Leg Lounge Pants,Sexymee,7.99,pants
137,Women's 1889 Slim Fit Canvas Dungaree,Carhartt,54.99,pants
138,Women's Straight Pants Stretch Slim Skinny Solid Trousers Casual Business Office,SATINATO,29.99,pants
139,Women's Wide Band Pull On Straight Leg Capri with Tummy Control,SLIM-SATION,51.72,pants
140,Women Casual Stretchy Straight Leg High Waisted Long Pants with Belt,Molisry,11.99,pants
141,"Womens Fold Over Waist Wide Leg Palazzo Pants, Good for Tall Curvy Women-Ships from U.S.A (Los Angeles)",Uptown Apparel,16.99,pants
142,Women's Plus Size 7-Day Knit Capri,,18.49,pants
143,New York Women's Petite Straight-Leg Pant,Briggs,19.99,pants
144,"JDJ CO. Women's Layered Wide Leg Flowy Cropped Palazzo Pants, 3/4 Length High Waist Palazzo Wide Legs Capri Pants",JDJ COMPANY,10.21,pants
145,"JDJ CO. Women's Layered Wide Leg Flowy Cropped Palazzo Pants, 3/4 Length High Waist Palazzo Wide Legs Capri Pants(2X,Plum)",JDJ COMPANY,20.99,pants
146,Junior's Classic 5 Pocket Skinny Pant,,11.95,pants
147,Women's New York Perfect Fit Pant,Briggs,19.71,pants
148,Women's Ease in to Comfort Fit Classic Bootcut Pant w/Tummy Control,Rekucci,35.99,pants
149,"Women's Sierra Point 29"" inseam Convertible Pants",White Sierra,20.66,pants
150,Women's Meme Pant,,42.47,pants
151,Women's American Flag Floral Drawstring High Waist Wide Leg Pants,Famulily,9.99,pants
152,New York Women's Flat Front Pull On Pant with Slimming Solution,Briggs,19.99,pants
153,Women's Stretchy Trousers All Day Relax-Fit Pants,SATINATO,28.99,pants
154,Women's Solid Tie Dye Wide Leg Flared Capri Boho Gaucho Pants w/Lace Detail S-3XL,HEYHUN,14.0,pants
155,Women's Drawstring Waist Striped Side Jogger Sweatpants with Pockets,SweatyRocks,8.89,pants
156,Dickies Juniors Original Lowrider Straight-Leg Pant,,12.99,pants
157,Womens Casual Linen Pants Comfy Elastic Waist Drawstring Loose Long Pants with Pockets,Geckatte,14.98,pants
158,Women's Petite Pull-On Solar Millennium Super Stretch Pant,Ruby Rd.,24.71,pants
159,Women's Flatten It Pull-On Ankle Pant,Tribal,47.73,pants
160,Bebop Women's 5 Pocket Bootcut Stretch Cotton Twill Chino Pant,Be Bop,20.99,pants
161,New York Women's Petite All Around Comfort Pant,Briggs,15.63,pants
162,Women's Elastic Belted High Waist Casual Loose Long Pants with Pocket,SweatyRocks,11.99,pants
163,Women's Slim Boot Cut Stretch Pants,HyBrid & Company,18.39,pants
164,Women's Samantha Slim Ponte Pant,,54.97,pants
165,Women's Medium Pant,,17.8,pants
166,Women Solid Casual Work Trousers High Waist Ruffle Bow Tie Pants,GOBLES,17.99,pants
167,New York Women's All Around Comfort Pant,Briggs,26.68,pants
168,"Women's Travelers Classic No Tummy Pants Regular, Petite and Tall",,69.0,pants
169,Print Brushed Ultra Soft Cropped Capri Leggings Regular and Plus (Sizes XS - 2XL) Listing 2,VIV Collection,10.99,pants
170,Dickies Juniors 5 Pocket Straight Leg Pant,,18.25,pants
171,Women's Stretch Capri Jeggings - Slimming Cotton Pull On Jean Like Cropped Leggings with Plus Size,ICONOFLASH,18.99,pants
172,Womens Casual Tie Dye Solid Wide Leg Bottom Boho Hippie Lounge Palazzo Pants S-3XL,HEYHUN,18.0,pants
173,Women's Palazzo Pajama Pants Summer Comfy Casual Stretch Floral Print Drawstring Wide Leg Beach Lounge Pants,Elsofer,3.99,pants
174,Women's Stretch Ops Tactical Pants,LA Police Gear,34.99,pants
175,Women's So Slimming Brigitte Ankle Pants Regular and Petite,,89.0,pants
176,Women's Slim Leg Stretch Pant: Comfort Fit,,39.0,pants
177,Women's Smocked Waist Aladdin Genie 2 in 1 Harem Pants Jumpsuit,Lofbaz,13.42,pants
178,Women's Pants Pull on Comfort Fit Dress Capri Pants (Size 4-18),,26.99,pants
179,Women's Slim Fit Boot Cut Stretch Twill Pant,,19.5,pants
180,Women's Vertical Striped High Waist Stretch Wide Leg Long Bottom Pallazo Capris Pants with Waist Tie,Ybenlow,18.99,pants
181,Women's Petite Polyester Pull-On Pants - Short Length,,16.86,pants
182,Women's Relaxed Fit Lyric Knit Waist Cargo Capri Pant,,19.0,pants
183,"Pro Action Pant, Women's",Frogg Toggs,19.95,pants
184,Women's New York Split Waist Pant,Briggs,19.44,pants
